"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"2344","18330507","18330507",1,"1833","18",0
"2345","18330504","18330508",1,"1833","18",0
"2346","18330601","18330601",1,"1833","18",0
"2347","18330602","18330602",1,"1833","18",0
"2348","18330603","18330603",1,"1833","18",0
"2349","18330604","18330604",1,"1833","18",0
"2350","18330605","18330605",1,"1833","18",0
"2351","18330606","18330606",1,"1833","18",0
"2352","18330701","18330701",1,"1833","18",0
"2353","18330702","18330702",1,"1833","18",0
"2354","18330703","18330703",1,"1833","18",0
"2355","18330704","18330704",1,"1833","18",0
"2356","18330705","18330705",1,"1833","18",0
"2357","18330706","18330706",1,"1833","18",0
"2358","18330707","18330707",1,"1833","18",0
"2359","18330801","18330801",1,"1833","18",0
"2360","18330803","18330803",1,"1833","18",0
"2361","18330804","18330804",1,"1833","18",0
"2362","18330805","18330805",1,"1833","18",0
"2363","18330802","18330806",1,"1833","18",0
"2364","18340101","18340101",1,"1834","18",0
"2365","18340102","18340102",1,"1834","18",0
"2366","18340103","18340103",1,"1834","18",0
"2367","18340104","18340104",1,"1834","18",0
"2368","18340105","18340105",1,"1834","18",0
"2369","18340106","18340106",1,"1834","18",0
"2370","18340107","18340107",1,"1834","18",0
"2371","18340108","18340108",1,"1834","18",0
"2372","18340109","18340109",1,"1834","18",0
"2373","18340110","18340110",1,"1834","18",0
"2374","18340111","18340111",1,"1834","18",0
"2375","18340112","18340112",1,"1834","18",0
"2376","18340113","18340113",1,"1834","18",0
"2377","18340114","18340114",1,"1834","18",0
"2378","18350101","18350101",1,"1835","18",0
"2379","18350102","18350102",1,"1835","18",0
"2380","18350103","18350103",1,"1835","18",0
"2381","18350104","18350104",1,"1835","18",0
"2382","18360101","18360101",1,"1836","18",0
"2383","18360102","18360102",1,"1836","18",0
"2384","18360103","18360103",1,"1836","18",0
"2385","18360104","18360104",1,"1836","18",0
"2386","18360105","18360105",1,"1836","18",0
"2387","18360106","18360106",1,"1836","18",0
"2388","18360107","18360107",1,"1836","18",0
"2389","18360108","18360108",1,"1836","18",0
"2390","18360109","18360109",1,"1836","18",0
"2391","18360110","18360110",1,"1836","18",0
"2392","18360111","18360111",1,"1836","18",0
"2393","18360112","18360112",1,"1836","18",0
"2394","18360113","18360113",1,"1836","18",0
"2395","18360114","18360114",1,"1836","18",0
"2396","18370101","18370101",1,"1837","18",0
"2397","18370102","18370102",1,"1837","18",0
"2398","18370103","18370103",1,"1837","18",0
"2399","18370104","18370104",1,"1837","18",0
"2400","18370105","18370105",1,"1837","18",0
"2401","18370106","18370106",1,"1837","18",0
"2402","18370107","18370107",1,"1837","18",0
"2403","18370108","18370108",1,"1837","18",0
"2404","18370109","18370109",1,"1837","18",0
"2405","18370110","18370110",1,"1837","18",0
"2406","18370111","18370111",1,"1837","18",0
"2407","18370112","18370112",1,"1837","18",0
"2408","18370113","18370113",1,"1837","18",0
"2409","18370114","18370114",1,"1837","18",0
"2410","18370201","18370201",1,"1837","18",0
"2411","18370202","18370202",1,"1837","18",0
"2412","18370203","18370203",1,"1837","18",0
"2413","18370204","18370204",1,"1837","18",0
"2414","18370206","18370206",1,"1837","18",0
"2415","18370207","18370207",1,"1837","18",0
"2416","18370208","18370208",1,"1837","18",0
"2417","18370209","18370209",1,"1837","18",0
"2418","18370210","18370210",1,"1837","18",0
"2419","18370211","18370211",1,"1837","18",0
"2420","18370212","18370212",1,"1837","18",0
"2421","18370213","18370213",1,"1837","18",0
"2422","18370205","18370214",1,"1837","18",0
"2423","18370205","18370215",1,"1837","18",0
"2424","18370301","18370301",1,"1837","18",0
"2425","18370302","18370302",1,"1837","18",0
"2426","18370303","18370303",1,"1837","18",0
"2427","18370304","18370304",1,"1837","18",0
"2428","18370305","18370305",1,"1837","18",0
"2429","18380101","18380101",1,"1838","18",0
"2430","18380102","18380102",1,"1838","18",0
"2431","18380103","18380103",1,"1838","18",0
"2432","18380104","18380104",1,"1838","18",0
"2433","18380105","18380105",1,"1838","18",0
"2434","18380106","18380106",1,"1838","18",0
"2435","18380107","18380107",1,"1838","18",0
"2436","18380108","18380108",1,"1838","18",0
"2437","18380109","18380109",1,"1838","18",0
"2438","18380110","18380110",1,"1838","18",0
"2439","18380111","18380111",1,"1838","18",0
"2440","18380112","18380112",1,"1838","18",0
"2441","18380113","18380113",1,"1838","18",0
"2442","18380201","18380201",1,"1838","18",0
"2443","18380202","18380202",1,"1838","18",0
"2444","18380203","18380203",1,"1838","18",0
"2445","18380204","18380204",1,"1838","18",0
"2446","18380205","18380205",1,"1838","18",0
"2447","18380206","18380206",1,"1838","18",0
"2448","18380207","18380207",1,"1838","18",0
"2449","18380208","18380208",1,"1838","18",0
"2450","18380209","18380209",1,"1838","18",0
"2451","18380210","18380210",1,"1838","18",0
"2452","18380211","18380211",1,"1838","18",0
"2453","18380212","18380212",1,"1838","18",0
"2454","18380213","18380213",1,"1838","18",0
"2455","18380214","18380214",1,"1838","18",0
"2456","18390101","18390101",1,"1839","18",0
"2457","18390102","18390102",1,"1839","18",0
"2458","18390103","18390103",1,"1839","18",0
"2459","18390104","18390104",1,"1839","18",0
"2460","18390105","18390105",1,"1839","18",0
"2461","18390106","18390106",1,"1839","18",0
"2462","18390107","18390107",1,"1839","18",0
"2463","18390108","18390108",1,"1839","18",0
"2464","18390109","18390109",1,"1839","18",0
"2465","18390110","18390110",1,"1839","18",0
"2466","18390111","18390111",1,"1839","18",0
"2467","18390112","18390112",1,"1839","18",0
"2468","18390113","18390113",1,"1839","18",0
"2469","18400101","18400101",1,"1840","18",0
"2470","18400102","18400102",1,"1840","18",0
"2471","18400103","18400103",1,"1840","18",0
"2472","18400104","18400104",1,"1840","18",0
"2473","18400105","18400105",1,"1840","18",0
"2474","18400106","18400106",1,"1840","18",0
"2475","18400107","18400107",1,"1840","18",0
"2476","18400108","18400108",1,"1840","18",0
"2477","18400109","18400109",1,"1840","18",0
"2478","18400110","18400110",1,"1840","18",0
"2479","18400111","18400111",1,"1840","18",0
"2480","18400112","18400112",1,"1840","18",0
"2481","18400113","18400113",1,"1840","18",0
"2482","18400114","18400114",1,"1840","18",0
"2483","18400115","18400115",1,"1840","18",0
"2484","18400201","18400201",1,"1840","18",0
"2485","18400202","18400202",1,"1840","18",0
"2486","18400203","18400203",1,"1840","18",0
"2487","18400204","18400204",1,"1840","18",0
"2488","18400205","18400205",1,"1840","18",0
"2489","18400206","18400206",1,"1840","18",0
"2490","18400207","18400207",1,"1840","18",0
"2491","18400208","18400208",1,"1840","18",0
"2492","18400209","18400209",1,"1840","18",0
"2493","18400210","18400210",1,"1840","18",0
"2494","18410101","18410101",1,"1841","18",0
"2495","18410102","18410102",1,"1841","18",0
"2496","18410103","18410103",1,"1841","18",0
"2497","18410104","18410104",1,"1841","18",0
"2498","18410105","18410105",1,"1841","18",0
"2499","18410106","18410106",1,"1841","18",0
"2500","18410107","18410107",1,"1841","18",0
"2501","18410108","18410108",1,"1841","18",0
"2502","18410109","18410109",1,"1841","18",0
"2503","18410201","18410201",1,"1841","18",0
"2504","18410202","18410202",1,"1841","18",0
"2505","18410203","18410203",1,"1841","18",0
"2506","18410204","18410204",1,"1841","18",0
"2507","18410205","18410205",1,"1841","18",0
"2508","18410301","18410301",1,"1841","18",0
"2509","18410302","18410302",1,"1841","18",0
"2510","18410303","18410303",1,"1841","18",0
"2511","18410304","18410304",1,"1841","18",0
"2512","18410305","18410305",1,"1841","18",0
"2513","18410306","18410306",1,"1841","18",0
"2514","18410307","18410307",1,"1841","18",0
"2515","18410308","18410308",1,"1841","18",0
"2516","18410309","18410309",1,"1841","18",0
"2517","18410310","18410310",1,"1841","18",0
"2518","18410311","18410311",1,"1841","18",0
"2519","18410312","18410312",1,"1841","18",0
"2520","18410313","18410313",1,"1841","18",0
"2521","18410314","18410314",1,"1841","18",0
"2522","18410315","18410315",1,"1841","18",0
"2523","18410316","18410316",1,"1841","18",0
"2524","18410317","18410317",1,"1841","18",0
"2525","18410401","18410401",1,"1841","18",0
"2526","18410402","18410402",1,"1841","18",0
"2527","18410403","18410403",1,"1841","18",0
"2528","18410404","18410404",1,"1841","18",0
"2529","18410405","18410405",1,"1841","18",0
"2530","18410406","18410406",1,"1841","18",0
"2531","18410407","18410407",1,"1841","18",0
"2532","18410408","18410408",1,"1841","18",0
"2533","18410409","18410409",1,"1841","18",0
"2534","18450101","18450101",1,"1845","18",0
"2535","18450103","18450103",1,"1845","18",0
"2536","18450104","18450104",1,"1845","18",0
"2537","18450105","18450105",1,"1845","18",0
"2538","18450106","18450106",1,"1845","18",0
"2539","18450201","18450201",1,"1845","18",0
"2540","18450202","18450202",1,"1845","18",0
"2541","18450203","18450203",1,"1845","18",0
"2542","18450204","18450204",1,"1845","18",0
"2543","18450205","18450205",1,"1845","18",0
"2544","18450206","18450206",1,"1845","18",0
"2545","18480101","18480101",1,"1848","18",0
"2546","18480102","18480102",1,"1848","18",0
"2547","18480103","18480103",1,"1848","18",0
"2548","18480104","18480104",1,"1848","18",0
"2549","18480105","18480105",1,"1848","18",0
"2550","18480106","18480106",1,"1848","18",0
"2551","18480107","18480107",1,"1848","18",0
"2552","18480108","18480108",1,"1848","18",0
"2553","18480109","18480109",1,"1848","18",0
"2554","18480110","18480110",1,"1848","18",0
"2555","18480111","18480111",1,"1848","18",0
"2556","18480201","18480201",1,"1848","18",0
"2557","18480202","18480202",1,"1848","18",0
"2558","18480203","18480203",1,"1848","18",0
"2559","18480204","18480204",1,"1848","18",0
"2560","18480205","18480205",1,"1848","18",0
"2561","18480206","18480206",1,"1848","18",0
"2562","18480207","18480207",1,"1848","18",0
"2563","18480208","18480208",1,"1848","18",0
"2564","18480209","18480209",1,"1848","18",0
"2565","18480210","18480210",1,"1848","18",0
"2566","18480211","18480211",1,"1848","18",0
"2567","18480212","18480212",1,"1848","18",0
"2568","18480213","18480213",1,"1848","18",0
"2569","18510101","18510101",1,"1851","18",0
"2570","18510102","18510102",1,"1851","18",0
"2571","18510103","18510103",1,"1851","18",0
"2572","18510104","18510104",1,"1851","18",0
"2573","18510105","18510105",1,"1851","18",0
"2574","18510106","18510106",1,"1851","18",0
"2575","18510107","18510107",1,"1851","18",0
"2576","18510108","18510108",1,"1851","18",0
"2577","18510109","18510109",1,"1851","18",0
"2578","18510110","18510110",1,"1851","18",0
"2579","18510111","18510111",1,"1851","18",0
"2580","18510112","18510112",1,"1851","18",0
"2581","18530101","18530101",1,"1853","18",0
"2582","18530103","18530103",1,"1853","18",0
"2583","18530105","18530105",1,"1853","18",0
"2584","18530102","18530108",1,"1853","18",0
"2585","18530104","18530109",1,"1853","18",0
"2586","18530104","18530110",1,"1853","18",0
"2587","18530104","18530111",1,"1853","18",0
"2588","18530102","18530112",1,"1853","18",0
"2589","18530106","18530113",1,"1853","18",0
"2590","18530106","18530114",1,"1853","18",0
"2591","18530106","18530115",2,"1853","18",0
"2592","18530107","18530115",2,"1853","18",0
"2593","18530107","18530116",1,"1853","18",0
"2594","18530107","18530117",1,"1853","18",0
"2595","18560101","18560101",1,"1856","18",0
"2596","18560102","18560102",1,"1856","18",0
"2597","18560103","18560103",1,"1856","18",0
"2598","18570101","18570101",1,"1857","18",0
"2599","18570102","18570102",1,"1857","18",0
"2600","18590101","18590101",1,"1859","18",0
"2601","18590102","18590102",1,"1859","18",0
"2602","18590103","18590103",1,"1859","18",0
"2603","18590104","18590104",1,"1859","18",0
"2604","18590105","18590105",1,"1859","18",0
"2605","18590106","18590106",1,"1859","18",0
"2606","18590107","18590107",1,"1859","18",0
"2607","18590108","18590108",1,"1859","18",0
"2608","18590109","18590109",1,"1859","18",0
"2609","18590110","18590110",1,"1859","18",0
"2610","18600101","18600101",1,"1860","18",0
"2611","18600102","18600102",1,"1860","18",0
"2612","18600103","18600103",1,"1860","18",0
"2613","18600104","18600104",1,"1860","18",0
"2614","18600105","18600105",1,"1860","18",0
"2615","18600106","18600106",1,"1860","18",0
"2616","18600107","18600107",1,"1860","18",0
"2617","18600108","18600108",1,"1860","18",0
"2618","18600109","18600109",1,"1860","18",0
"2619","18600110","18600110",1,"1860","18",0
"2620","18600111","18600111",1,"1860","18",0
"2621","18600112","18600112",1,"1860","18",0
"2622","18600113","18600113",1,"1860","18",0
"2623","18600114","18600114",1,"1860","18",0
"2624","18600115","18600115",1,"1860","18",0
"2625","18600201","18600201",1,"1860","18",0
"2626","18600202","18600202",1,"1860","18",0
"2627","18600203","18600203",1,"1860","18",0
"2628","18600204","18600204",1,"1860","18",0
"2629","18600205","18600205",1,"1860","18",0
"2630","18600206","18600206",1,"1860","18",0
"2631","18600207","18600207",1,"1860","18",0
"2632","18600208","18600208",1,"1860","18",0
"2633","18600209","18600209",1,"1860","18",0
"2634","18600301","18600301",1,"1860","18",0
"2635","18600302","18600302",1,"1860","18",0
"2636","18600303","18600303",1,"1860","18",0
"2637","18600304","18600304",1,"1860","18",0
"2638","18600305","18600305",1,"1860","18",0
"2639","18600306","18600306",1,"1860","18",0
"2640","18600401","18600401",1,"1860","18",0
"2641","18600402","18600402",1,"1860","18",0
"2642","18600403","18600403",1,"1860","18",0
"2643","18600404","18600404",1,"1860","18",0
"2644","18600405","18600405",1,"1860","18",0
"2645","18600406","18600406",1,"1860","18",0
"2646","18600407","18600407",1,"1860","18",0
"2647","18600501","18600501",1,"1860","18",0
"2648","18600502","18600502",1,"1860","18",0
"2649","18600503","18600503",1,"1860","18",0
"2650","18600504","18600504",1,"1860","18",0
"2651","18600505","18600505",1,"1860","18",0
"2652","18600506","18600506",1,"1860","18",0
"2653","18600507","18600507",1,"1860","18",0
"2654","18600509","18600509",1,"1860","18",0
"2655","18600510","18600510",1,"1860","18",0
"2656","18600511","18600511",1,"1860","18",0
"2657","18650101","18650101",1,"1865","18",0
"2658","18650102","18650102",1,"1865","18",0
"2659","18650103","18650103",1,"1865","18",0
"2660","18650104","18650104",1,"1865","18",0
"2661","18650105","18650105",1,"1865","18",0
"2662","18650106","18650106",1,"1865","18",0
"2663","18650201","18650201",1,"1865","18",0
"2664","18650202","18650202",1,"1865","18",0
"2665","18650203","18650203",1,"1865","18",0
"2666","18650204","18650204",1,"1865","18",0
"2667","18650205","18650205",1,"1865","18",0
"2668","18650206","18650206",1,"1865","18",0
"2669","18650207","18650207",1,"1865","18",0
"2670","18650301","18650301",1,"1865","18",0
"2671","18650302","18650302",1,"1865","18",0
"2672","18650303","18650303",1,"1865","18",0
"2673","18650304","18650304",1,"1865","18",0
"2674","18650305","18650305",1,"1865","18",0
"2675","18650306","18650306",1,"1865","18",0
"2676","18650307","18650307",1,"1865","18",0
"2677","18650308","18650308",1,"1865","18",0
"2678","18650401","18650401",1,"1865","18",0
"2679","18650402","18650402",1,"1865","18",0
"2680","18650403","18650403",1,"1865","18",0
"2681","18650404","18650404",1,"1865","18",0
"2682","18650405","18650405",1,"1865","18",0
"2683","18650406","18650406",1,"1865","18",0
"2684","18650407","18650407",1,"1865","18",0
"2685","18650408","18650408",1,"1865","18",0
"2686","18650409","18650409",1,"1865","18",0
"2687","18650410","18650410",1,"1865","18",0
